id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
11471,15737051.0,Fanucci,602.0,Germany,Female,55.0,1.0,161378.02,1.0,1.0,1.0,182025.95,1.0
11472,15595350.0,Genovese,850.0,Germany,Female,39.0,8.0,93681.85,2.0,1.0,0.0,79734.23,0.0
11473,15679075.0,Hsueh,597.0,France,Male,30.0,5.0,0.0,2.0,1.0,1.0,142903.44,0.0
11474,15757981.0,Chia,578.0,Germany,Female,36.0,4.0,116093.55,2.0,1.0,1.0,130541.1,1.0
11475,15603082.0,Hsing,556.0,France,Female,31.0,3.0,0.0,2.0,1.0,1.0,137963.07,0.0
11476,15793331.0,Chinwendu,693.0,France,Male,40.0,9.0,0.0,2.0,1.0,0.0,48682.1,0.0
11477,15575883.0,Chiawuotu,588.0,Germany,Female,39.0,8.0,102025.32,2.0,1.0,1.0,155870.82,1.0
11478,15668575.0,Ritchie,601.0,France,Male,37.0,3.0,103099.17,2.0,0.0,1.0,100717.54,0.0
11479,15746553.0,Fiorentini,683.0,France,Male,46.0,6.0,0.0,1.0,1.0,1.0,85901.09,1.0
11480,15681081.0,Chiang,550.0,France,Male,49.0,5.0,0.0,1.0,1.0,1.0,159800.16,0.0
11481,15642709.0,Yevdokimova,682.0,France,Male,30.0,10.0,0.0,2.0,1.0,0.0,60972.84,0.0
11482,15667093.0,Udinesi,817.0,Germany,Female,44.0,5.0,102955.14,1.0,0.0,1.0,145553.87,1.0
11483,15692631.0,Milanesi,718.0,France,Male,30.0,6.0,0.0,1.0,1.0,0.0,180551.76,0.0
11484,15621550.0,Fanucci,662.0,France,Female,40.0,1.0,0.0,2.0,1.0,0.0,57844.26,0.0
11485,15692406.0,Y?,587.0,France,Female,48.0,9.0,89928.99,1.0,0.0,0.0,156768.45,1.0
11486,15636428.0,Maclean,559.0,France,Male,34.0,2.0,0.0,2.0,1.0,1.0,100919.19,0.0
11487,15672357.0,Nnamdi,668.0,France,Male,36.0,9.0,104449.8,1.0,1.0,1.0,46811.77,0.0
11488,15806796.0,Ch'iu,590.0,France,Male,35.0,9.0,0.0,2.0,1.0,1.0,83478.12,0.0
11489,15807008.0,Chijioke,641.0,Spain,Female,29.0,3.0,141078.37,1.0,1.0,0.0,187987.01,0.0
11490,15791877.0,Nnaife,675.0,Germany,Female,49.0,9.0,105770.7,1.0,0.0,0.0,153400.24,0.0
11491,15796370.0,Hsueh,677.0,France,Male,39.0,8.0,0.0,1.0,1.0,1.0,175043.69,0.0
11492,15771087.0,Pisani,578.0,France,Male,35.0,3.0,138023.79,1.0,1.0,1.0,92277.47,0.0
11493,15582591.0,Maclean,661.0,France,Male,44.0,1.0,0.0,2.0,1.0,1.0,145562.4,0.0
11494,15732235.0,Chien,516.0,France,Male,43.0,3.0,152603.45,1.0,1.0,0.0,83058.14,1.0
11495,15575694.0,Milani,588.0,Germany,Female,35.0,4.0,125864.6,2.0,0.0,1.0,141896.74,0.0
11496,15697020.0,Folliero,596.0,France,Female,54.0,2.0,0.0,1.0,1.0,1.0,88890.05,1.0
11497,15571928.0,Chukwukere,569.0,France,Female,35.0,8.0,0.0,2.0,1.0,0.0,43889.41,0.0
11498,15792222.0,Chikere,632.0,Germany,Female,42.0,9.0,139432.37,1.0,1.0,0.0,81313.51,0.0
11499,15630244.0,Naylor,684.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,146715.07,0.0
11500,15732281.0,Ts'ai,777.0,Germany,Male,39.0,8.0,108914.17,1.0,1.0,0.0,172576.43,0.0
11501,15599452.0,Chialuka,574.0,France,Male,35.0,4.0,0.0,2.0,1.0,1.0,171345.02,0.0
11502,15761783.0,T'ang,573.0,France,Male,39.0,7.0,0.0,1.0,1.0,1.0,80190.36,0.0
11503,15613292.0,Chukwudi,595.0,Spain,Male,37.0,9.0,0.0,1.0,1.0,1.0,80552.36,0.0
11504,15776824.0,Iweobiegbunam,583.0,France,Male,50.0,7.0,0.0,1.0,1.0,1.0,52795.15,0.0
11505,15640268.0,Nwachukwu,584.0,Germany,Female,52.0,10.0,118342.26,1.0,1.0,1.0,118716.63,1.0
11506,15802220.0,Kao,745.0,France,Female,36.0,7.0,0.0,2.0,1.0,0.0,164081.42,0.0
11507,15806447.0,Trevisani,651.0,France,Male,38.0,6.0,0.0,2.0,0.0,0.0,94774.12,0.0
11508,15732266.0,Chukwuemeka,479.0,Germany,Female,23.0,1.0,133676.65,2.0,0.0,1.0,176318.27,0.0
11509,15757865.0,Nnamutaezinwa,596.0,Spain,Female,29.0,8.0,0.0,2.0,1.0,0.0,72402.0,1.0
11510,15775295.0,Okwuadigbo,692.0,France,Male,28.0,9.0,0.0,1.0,0.0,0.0,114469.55,1.0
11511,15578073.0,Ch'ang,535.0,France,Male,32.0,1.0,135795.9,1.0,0.0,1.0,164741.5,0.0
11512,15806945.0,Uspensky,711.0,France,Male,39.0,4.0,0.0,2.0,0.0,0.0,122925.44,0.0
11513,15803886.0,McGregor,602.0,France,Female,55.0,1.0,0.0,3.0,1.0,0.0,132649.85,1.0
11514,15592751.0,Lucciano,814.0,Spain,Male,32.0,6.0,0.0,2.0,1.0,0.0,173632.92,0.0
11515,15661723.0,Hsiung,624.0,France,Male,33.0,2.0,0.0,2.0,1.0,1.0,63736.17,0.0
11516,15767391.0,Onyeorulu,642.0,France,Male,38.0,8.0,0.0,2.0,1.0,0.0,87071.18,0.0
11517,15603035.0,Nkemakolam,556.0,France,Female,42.0,6.0,0.0,2.0,1.0,1.0,54947.51,0.0
11518,15762902.0,H?,599.0,France,Male,31.0,9.0,106266.8,1.0,1.0,1.0,49816.46,0.0
11519,15670374.0,Aksenov,817.0,France,Female,25.0,3.0,0.0,2.0,1.0,1.0,184796.84,0.0
11520,15781689.0,Ts'ui,635.0,France,Female,23.0,10.0,133384.66,1.0,1.0,0.0,123882.73,0.0
11521,15577515.0,Hsing,571.0,Germany,Male,33.0,7.0,119540.15,2.0,0.0,0.0,121525.48,0.0
11522,15572022.0,Ch'eng,712.0,Spain,Female,38.0,4.0,0.0,2.0,1.0,0.0,60920.03,0.0
11523,15799357.0,Dyer,682.0,Spain,Male,27.0,7.0,0.0,2.0,1.0,1.0,176547.8,0.0
11524,15742678.0,Folliero,756.0,Spain,Female,35.0,6.0,0.0,2.0,1.0,0.0,96592.24,0.0
11525,15761720.0,T'ao,718.0,France,Male,35.0,7.0,76665.71,1.0,1.0,0.0,162452.65,0.0
11526,15568328.0,Clements,587.0,France,Male,31.0,1.0,0.0,2.0,1.0,1.0,10666.05,0.0
11527,15624388.0,Chiu,603.0,France,Female,33.0,10.0,0.0,2.0,1.0,0.0,81778.72,0.0
11528,15691627.0,Iqbal,637.0,France,Female,43.0,8.0,0.0,2.0,1.0,1.0,91092.84,0.0
11529,15701175.0,Teng,754.0,France,Female,56.0,4.0,0.0,1.0,1.0,0.0,77951.84,1.0
11530,15750731.0,Lombardo,598.0,France,Male,55.0,0.0,81589.04,1.0,1.0,0.0,161848.03,1.0
11531,15661629.0,Chienezie,752.0,Germany,Male,45.0,4.0,101099.9,2.0,0.0,1.0,114066.77,0.0
11532,15670889.0,Martin,627.0,Germany,Female,26.0,9.0,150578.0,2.0,1.0,0.0,93081.87,0.0
11533,15596797.0,K?,716.0,France,Female,32.0,9.0,0.0,1.0,1.0,0.0,67611.36,1.0
11534,15777555.0,H?,805.0,France,Male,35.0,8.0,0.0,2.0,1.0,0.0,123866.28,0.0
11535,15701074.0,Chijindum,628.0,Spain,Female,34.0,5.0,0.0,2.0,1.0,1.0,479.54,0.0
11536,15777896.0,Y?,774.0,Spain,Female,32.0,1.0,109733.2,1.0,0.0,1.0,52796.29,0.0
11537,15698872.0,Chuang,718.0,France,Female,33.0,2.0,0.0,2.0,1.0,0.0,55829.25,0.0
11538,15762902.0,Gilleland,695.0,France,Female,45.0,8.0,121418.62,1.0,1.0,0.0,92797.23,0.0
11539,15719649.0,Ch'iu,653.0,Spain,Female,46.0,2.0,0.0,2.0,1.0,1.0,184564.67,1.0
11540,15809847.0,Nnonso,577.0,France,Female,32.0,5.0,0.0,1.0,1.0,0.0,156791.27,1.0
11541,15711015.0,P'eng,611.0,France,Female,42.0,10.0,134935.37,1.0,1.0,1.0,82647.65,0.0
11542,15807909.0,Ch'eng,689.0,France,Female,43.0,4.0,0.0,1.0,0.0,0.0,120511.03,0.0
11543,15579566.0,Chukwudi,742.0,France,Male,34.0,5.0,0.0,1.0,0.0,1.0,75578.67,0.0
11544,15773971.0,Mancini,826.0,Spain,Male,35.0,8.0,0.0,2.0,1.0,1.0,114469.55,0.0
11545,15617454.0,Hsiao,632.0,Germany,Male,33.0,2.0,138772.15,2.0,1.0,1.0,162719.69,0.0
11546,15654060.0,Chukwueloka,835.0,France,Female,37.0,2.0,0.0,2.0,1.0,1.0,121451.21,0.0
11547,15677939.0,Chukwuemeka,660.0,France,Male,26.0,3.0,0.0,2.0,1.0,0.0,162643.15,0.0
11548,15793895.0,Baresi,686.0,France,Male,38.0,1.0,0.0,2.0,1.0,1.0,163471.01,0.0
11549,15569641.0,Eluemuno,679.0,Spain,Female,40.0,4.0,0.0,2.0,1.0,1.0,142492.04,0.0
11550,15784301.0,T'an,705.0,Germany,Female,41.0,10.0,154870.28,2.0,1.0,0.0,121452.29,0.0
11551,15595440.0,L?,744.0,France,Male,39.0,8.0,0.0,2.0,1.0,0.0,180326.83,0.0
11552,15701364.0,Manna,586.0,France,Female,38.0,6.0,0.0,2.0,1.0,1.0,5353.12,0.0
11553,15809872.0,Nwachukwu,498.0,France,Male,39.0,9.0,0.0,1.0,1.0,1.0,95553.94,0.0
11554,15769353.0,Shih,678.0,France,Male,38.0,0.0,0.0,1.0,1.0,1.0,199674.83,0.0
11555,15674929.0,Folliero,735.0,Spain,Female,44.0,2.0,0.0,2.0,1.0,1.0,119882.7,1.0
11556,15610226.0,Pinto,677.0,France,Male,40.0,7.0,0.0,2.0,1.0,1.0,119175.45,0.0
11557,15652084.0,Chidalu,633.0,France,Female,33.0,9.0,0.0,1.0,1.0,0.0,82336.73,0.0
11558,15689268.0,Chukwujamuike,686.0,Spain,Male,27.0,6.0,0.0,1.0,1.0,1.0,174918.46,0.0
11559,15642468.0,Fanucci,678.0,Spain,Male,34.0,4.0,0.0,2.0,1.0,0.0,78896.59,0.0
11560,15792575.0,Lettiere,638.0,France,Female,30.0,2.0,63349.75,1.0,1.0,0.0,55775.72,0.0
11561,15758831.0,Grant,705.0,France,Female,33.0,10.0,0.0,2.0,1.0,1.0,86587.37,0.0
11562,15651022.0,Flemming,774.0,Germany,Male,29.0,9.0,127992.25,1.0,0.0,0.0,181499.77,0.0
11563,15785367.0,Chukwubuikem,622.0,Germany,Female,41.0,9.0,124577.33,1.0,1.0,0.0,164038.07,1.0
11564,15722479.0,Chinedum,456.0,Spain,Male,32.0,3.0,0.0,2.0,1.0,0.0,143681.97,0.0
11565,15573926.0,Lettiere,733.0,France,Male,28.0,1.0,0.0,2.0,1.0,1.0,129892.93,0.0
11566,15757837.0,Yeh,559.0,France,Male,39.0,0.0,0.0,1.0,1.0,1.0,71159.84,1.0
11567,15789863.0,Y?an,637.0,Germany,Male,30.0,1.0,141136.62,2.0,1.0,0.0,86927.53,0.0
11568,15777060.0,Phelan,594.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,122022.89,0.0
11569,15623647.0,Chikezie,693.0,France,Female,38.0,5.0,0.0,2.0,1.0,1.0,82612.84,0.0
11570,15671609.0,Chidozie,602.0,France,Female,26.0,10.0,0.0,1.0,1.0,1.0,161574.19,1.0
11571,15589496.0,Aksenov,633.0,France,Male,26.0,9.0,114715.71,1.0,1.0,1.0,77977.69,0.0
11572,15753550.0,Hsieh,602.0,France,Male,41.0,3.0,122351.29,1.0,0.0,1.0,134901.57,0.0
11573,15611756.0,Ch'ang,698.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,173899.42,1.0
11574,15656592.0,Chukwujamuike,628.0,Germany,Male,42.0,7.0,115315.04,2.0,1.0,0.0,62454.01,0.0
11575,15670066.0,Ch'ien,579.0,France,Male,52.0,6.0,0.0,1.0,1.0,1.0,97939.4,1.0
11576,15573599.0,T'ang,637.0,Spain,Male,27.0,5.0,0.0,2.0,1.0,0.0,73686.75,0.0
11577,15727703.0,Hs?,628.0,Germany,Male,39.0,7.0,134784.02,1.0,1.0,1.0,51536.99,0.0
11578,15614361.0,Li Fonti,721.0,France,Male,27.0,5.0,121530.26,1.0,0.0,1.0,181224.56,0.0
11579,15784301.0,Ch'ien,726.0,Spain,Female,40.0,2.0,112957.26,1.0,0.0,1.0,158032.5,0.0
11580,15675185.0,T'ang,600.0,France,Female,30.0,5.0,0.0,2.0,1.0,1.0,3560.0,0.0
11581,15695475.0,Nwabugwu,572.0,France,Female,44.0,7.0,0.0,2.0,1.0,1.0,107964.36,0.0
11582,15590876.0,Ugochukwu,718.0,France,Male,45.0,4.0,0.0,2.0,1.0,1.0,126461.27,0.0
11583,15702377.0,Onio,732.0,Spain,Female,40.0,1.0,144581.92,1.0,1.0,0.0,120893.07,0.0
11584,15779913.0,Frolov,679.0,Germany,Male,42.0,10.0,95675.62,1.0,0.0,1.0,91981.85,0.0
11585,15704763.0,Uspenskaya,656.0,France,Male,37.0,4.0,0.0,2.0,1.0,1.0,51362.82,0.0
11586,15794413.0,Tsao,648.0,Germany,Male,41.0,4.0,109978.83,2.0,1.0,0.0,159800.16,0.0
11587,15762682.0,P'eng,559.0,Germany,Female,54.0,4.0,123894.54,1.0,1.0,0.0,96881.32,1.0
11588,15773804.0,Onyekaozulu,581.0,Spain,Male,29.0,4.0,0.0,2.0,1.0,0.0,115136.51,0.0
11589,15720702.0,Nnonso,753.0,France,Male,48.0,7.0,170833.46,1.0,1.0,1.0,73977.23,0.0
11590,15748588.0,Y?an,718.0,France,Female,40.0,6.0,0.0,1.0,1.0,0.0,100995.68,0.0
11591,15643826.0,Nkemdirim,652.0,France,Male,44.0,9.0,96891.46,1.0,1.0,0.0,45985.52,0.0
11592,15729956.0,Mazzanti,721.0,France,Female,36.0,9.0,0.0,2.0,1.0,0.0,85901.09,0.0
11593,15782404.0,Maclean,684.0,France,Male,32.0,7.0,142658.04,1.0,1.0,0.0,147955.91,0.0
11594,15732235.0,Tretiakova,646.0,Germany,Female,57.0,4.0,126422.22,1.0,0.0,1.0,125961.48,1.0
11595,15572022.0,Hsiao,484.0,Spain,Male,44.0,5.0,0.0,1.0,0.0,1.0,112771.95,0.0
11596,15573793.0,Pipes,611.0,France,Female,21.0,9.0,0.0,1.0,1.0,0.0,89566.74,1.0
11597,15693902.0,Bellucci,613.0,Spain,Female,39.0,4.0,0.0,2.0,1.0,0.0,104721.5,0.0
11598,15753362.0,Chiazagomekpere,648.0,France,Female,29.0,7.0,0.0,1.0,1.0,1.0,171045.35,1.0
11599,15792489.0,Chiang,535.0,France,Male,36.0,10.0,0.0,2.0,1.0,0.0,88958.39,0.0
11600,15679966.0,Tung,648.0,Germany,Male,47.0,0.0,133845.24,1.0,1.0,1.0,74945.11,0.0
11601,15688071.0,Shao,581.0,France,Male,43.0,9.0,143637.52,1.0,1.0,1.0,159800.16,0.0
11602,15658969.0,Pinto,576.0,Spain,Male,40.0,7.0,155766.05,1.0,1.0,1.0,110899.3,0.0
11603,15581626.0,Chiemezie,850.0,Spain,Male,32.0,1.0,0.0,2.0,1.0,0.0,123882.73,0.0
11604,15756472.0,Smith,582.0,Germany,Female,60.0,6.0,99897.76,1.0,1.0,1.0,132870.15,1.0
11605,15803378.0,Ugochukwu,668.0,Germany,Male,45.0,7.0,123200.78,1.0,1.0,1.0,139065.94,1.0
11606,15599211.0,Efremov,701.0,France,Male,29.0,3.0,71097.23,1.0,1.0,0.0,104721.5,1.0
11607,15741745.0,Cremonesi,769.0,Germany,Male,35.0,1.0,94722.88,2.0,1.0,1.0,66462.79,0.0
11608,15756613.0,Udinese,684.0,Germany,Male,38.0,7.0,106301.85,1.0,1.0,0.0,166370.81,0.0
11609,15662901.0,Iheatu,653.0,Germany,Male,51.0,3.0,116046.74,1.0,1.0,0.0,91574.92,1.0
11610,15691823.0,Ponomaryova,671.0,Spain,Male,59.0,1.0,0.0,2.0,1.0,1.0,138350.74,0.0
11611,15705082.0,Lucciano,763.0,Spain,Male,43.0,6.0,0.0,2.0,1.0,0.0,155915.24,1.0
11612,15742210.0,Narelle,652.0,Spain,Female,28.0,7.0,0.0,2.0,1.0,0.0,90878.13,0.0
11613,15667896.0,Achebe,653.0,France,Female,23.0,0.0,0.0,2.0,1.0,0.0,101828.39,0.0
11614,15622443.0,Ogochukwu,613.0,France,Female,29.0,8.0,0.0,2.0,1.0,0.0,83629.6,0.0
11615,15761606.0,Milano,679.0,France,Male,71.0,2.0,93978.96,1.0,1.0,1.0,120790.02,0.0
11616,15671514.0,Chiang,648.0,France,Female,33.0,3.0,0.0,2.0,1.0,1.0,170984.97,0.0
11617,15685920.0,Shih,584.0,Germany,Female,25.0,2.0,111432.13,1.0,1.0,1.0,85890.75,0.0
11618,15774104.0,Shih,729.0,France,Female,32.0,7.0,0.0,2.0,1.0,0.0,124095.69,0.0
11619,15727391.0,Yashina,691.0,France,Male,40.0,9.0,0.0,2.0,0.0,1.0,158853.98,0.0
11620,15594039.0,Zaytseva,769.0,Spain,Female,23.0,0.0,0.0,2.0,0.0,1.0,136050.44,0.0
11621,15806945.0,Chinweuba,663.0,Spain,Male,39.0,4.0,0.0,1.0,1.0,0.0,172450.04,0.0
11622,15764351.0,Ch'ang,629.0,Spain,Female,37.0,9.0,0.0,2.0,1.0,0.0,160941.77,1.0
11623,15646936.0,Ch'in,579.0,France,Male,27.0,5.0,84587.9,1.0,1.0,0.0,100496.81,0.0
11624,15589924.0,Nwabugwu,613.0,France,Male,35.0,4.0,0.0,1.0,1.0,0.0,95864.5,0.0
11625,15793901.0,Mazzanti,686.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,0.0,53373.31,0.0
11626,15690733.0,Tsai,703.0,Spain,Male,31.0,3.0,0.0,2.0,1.0,0.0,83022.92,0.0
11627,15724170.0,Lucciano,582.0,France,Male,44.0,2.0,0.0,2.0,1.0,1.0,95270.83,0.0
11628,15619087.0,Lai,725.0,France,Male,34.0,8.0,0.0,1.0,1.0,0.0,173866.89,0.0
11629,15742238.0,Hsia,730.0,France,Female,30.0,4.0,0.0,2.0,1.0,1.0,27012.0,0.0
11630,15704081.0,Obidimkpa,744.0,France,Female,48.0,1.0,0.0,1.0,1.0,0.0,108419.41,0.0
11631,15701281.0,Chiagoziem,709.0,France,Female,41.0,3.0,0.0,1.0,0.0,1.0,120892.84,0.0
11632,15771442.0,Houghton,706.0,France,Female,39.0,4.0,0.0,2.0,1.0,0.0,91763.67,0.0
11633,15609637.0,Onuchukwu,577.0,France,Male,38.0,1.0,0.0,2.0,0.0,0.0,27244.35,0.0
11634,15708710.0,Hsia,616.0,France,Female,30.0,0.0,0.0,1.0,1.0,0.0,116971.05,1.0
11635,15594878.0,Chibueze,684.0,Spain,Male,30.0,2.0,119889.84,1.0,0.0,1.0,163714.92,0.0
11636,15757559.0,Nnamutaezinwa,588.0,Germany,Female,44.0,2.0,129401.87,1.0,1.0,1.0,121311.12,1.0
11637,15737080.0,Ebelegbulam,715.0,France,Male,41.0,2.0,0.0,2.0,1.0,0.0,109041.53,0.0
11638,15692744.0,Ejikemeifeuwa,749.0,Germany,Male,33.0,5.0,129860.37,2.0,1.0,0.0,99251.24,0.0
11639,15656029.0,Ch'iu,762.0,France,Female,37.0,4.0,114491.82,1.0,0.0,0.0,182624.53,0.0
11640,15702298.0,P'eng,613.0,Spain,Female,26.0,9.0,0.0,2.0,1.0,1.0,43982.41,0.0
11641,15752344.0,Cairns,592.0,Spain,Female,36.0,2.0,0.0,2.0,1.0,1.0,51143.43,0.0
11642,15806901.0,Yuryeva,592.0,Spain,Female,30.0,5.0,0.0,2.0,1.0,1.0,134790.74,0.0
11643,15806964.0,Onyemauchechukwu,623.0,France,Male,45.0,10.0,0.0,2.0,1.0,0.0,100447.53,0.0
11644,15617301.0,Nnaife,651.0,France,Male,46.0,6.0,0.0,1.0,0.0,0.0,109153.04,1.0
11645,15572415.0,Hs?,689.0,Spain,Male,47.0,6.0,0.0,2.0,1.0,0.0,131284.94,0.0
11646,15572022.0,Palermo,724.0,France,Male,34.0,1.0,0.0,2.0,1.0,1.0,121210.09,0.0
11647,15711571.0,Ugochukwu,739.0,France,Male,33.0,2.0,0.0,2.0,1.0,0.0,169894.4,0.0
11648,15612207.0,Cawker,516.0,Spain,Male,33.0,1.0,0.0,2.0,0.0,0.0,140745.91,0.0
11649,15662698.0,Ugochukwu,619.0,Spain,Male,31.0,7.0,0.0,2.0,1.0,1.0,96463.65,0.0
11650,15785559.0,Lo Duca,551.0,France,Female,38.0,6.0,169824.46,1.0,1.0,1.0,167773.55,0.0
11651,15571244.0,Onwumelu,642.0,Spain,Female,41.0,6.0,0.0,1.0,1.0,0.0,89972.25,0.0
11652,15610002.0,Zikoranachidimma,608.0,Germany,Male,41.0,7.0,102908.63,2.0,1.0,0.0,148087.62,1.0
11653,15588566.0,Sun,721.0,France,Male,32.0,5.0,156973.25,1.0,1.0,0.0,156768.45,0.0
11654,15613197.0,Chiu,687.0,Spain,Male,36.0,1.0,123544.0,1.0,1.0,0.0,163944.18,0.0
11655,15658935.0,Chidiegwu,717.0,France,Male,35.0,5.0,0.0,2.0,0.0,1.0,155711.64,0.0
11656,15652069.0,Tuan,605.0,Germany,Male,32.0,9.0,121457.88,1.0,1.0,1.0,176318.27,0.0
11657,15752953.0,Ts'ui,642.0,France,Male,37.0,9.0,0.0,2.0,1.0,0.0,83681.2,0.0
11658,15679962.0,Chukwumaobim,835.0,Germany,Female,38.0,7.0,130812.91,1.0,1.0,0.0,104253.56,0.0
11659,15681081.0,Chigozie,740.0,France,Male,32.0,3.0,0.0,2.0,1.0,1.0,143882.25,0.0
11660,15740458.0,Lo Duca,633.0,France,Male,38.0,7.0,0.0,1.0,1.0,0.0,183598.77,0.0
11661,15723169.0,Ts'ai,705.0,France,Female,39.0,1.0,0.0,1.0,1.0,0.0,140723.02,1.0
11662,15692671.0,Naylor,564.0,Spain,Male,45.0,7.0,0.0,3.0,0.0,1.0,121151.1,1.0
11663,15738018.0,Hinton,838.0,Spain,Male,28.0,8.0,0.0,2.0,1.0,0.0,109496.45,0.0
11664,15592461.0,Onyemauchechukwu,585.0,Spain,Male,35.0,7.0,0.0,2.0,0.0,1.0,199661.5,0.0
11665,15654901.0,Chuang,498.0,Spain,Male,43.0,2.0,0.0,1.0,1.0,0.0,94815.04,1.0
11666,15654851.0,Udegbulam,606.0,France,Female,35.0,0.0,96951.21,1.0,1.0,0.0,130795.52,1.0
11667,15658946.0,Nwankwo,705.0,Germany,Female,36.0,1.0,123674.5,2.0,0.0,0.0,145789.71,0.0
11668,15679284.0,Ch'iu,679.0,France,Female,24.0,7.0,0.0,2.0,1.0,0.0,28797.32,0.0
11669,15643679.0,Chibueze,675.0,France,Male,39.0,7.0,0.0,2.0,1.0,1.0,44965.44,0.0
11670,15734588.0,Y?an,752.0,France,Female,36.0,6.0,0.0,2.0,1.0,1.0,131043.9,0.0
11671,15634974.0,Milano,850.0,France,Male,24.0,5.0,0.0,1.0,0.0,0.0,137985.73,0.0
11672,15674573.0,P'eng,681.0,Germany,Male,39.0,8.0,130142.79,1.0,1.0,0.0,175072.58,0.0
11673,15737408.0,T'ang,727.0,France,Male,39.0,1.0,80542.81,1.0,1.0,1.0,173952.5,0.0
11674,15679952.0,Ch'iu,590.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,168895.06,0.0
11675,15793688.0,Mazzi,581.0,Germany,Male,26.0,1.0,108128.96,1.0,0.0,1.0,132719.8,0.0
11676,15606915.0,Chigolum,632.0,France,Male,34.0,4.0,0.0,1.0,1.0,0.0,26318.73,0.0
11677,15711181.0,T'ien,627.0,Spain,Male,35.0,4.0,0.0,2.0,1.0,0.0,167558.76,0.0
11678,15664506.0,Chiu,608.0,France,Male,53.0,3.0,0.0,2.0,1.0,1.0,84760.32,0.0
11679,15812766.0,Cremonesi,684.0,France,Female,48.0,1.0,66863.52,2.0,0.0,1.0,119708.66,0.0
11680,15771543.0,McIntyre,790.0,France,Female,32.0,4.0,0.0,2.0,1.0,1.0,136521.82,0.0
11681,15656322.0,Nnamutaezinwa,704.0,France,Female,44.0,5.0,0.0,2.0,1.0,0.0,176902.83,0.0
11682,15636407.0,Shao,653.0,France,Male,49.0,5.0,155413.03,1.0,0.0,0.0,143315.57,1.0
11683,15800083.0,Tsao,631.0,Spain,Female,38.0,1.0,0.0,2.0,1.0,0.0,131772.51,0.0
11684,15724889.0,Chukwueloka,634.0,France,Female,27.0,3.0,0.0,2.0,1.0,0.0,146715.07,0.0
11685,15677908.0,Baresi,603.0,Spain,Male,46.0,8.0,0.0,1.0,1.0,1.0,131753.94,0.0
11686,15627848.0,Onyemauchechukwu,582.0,France,Male,26.0,1.0,129934.64,2.0,0.0,1.0,152740.16,0.0
11687,15589210.0,H?,668.0,France,Male,29.0,4.0,0.0,2.0,1.0,0.0,72380.8,0.0
11688,15684868.0,Ch'ien,724.0,France,Male,30.0,3.0,92676.3,2.0,1.0,0.0,94720.75,0.0
11689,15792726.0,Tsou,592.0,France,Male,42.0,2.0,0.0,1.0,1.0,0.0,93795.86,1.0
11690,15693332.0,Chidubem,652.0,Germany,Male,56.0,1.0,141287.15,1.0,1.0,1.0,70899.27,1.0
11691,15746461.0,T'ien,748.0,France,Female,32.0,7.0,0.0,2.0,0.0,0.0,95611.47,0.0
11692,15587066.0,Ch'en,584.0,France,Female,42.0,6.0,0.0,2.0,0.0,0.0,158845.49,0.0
11693,15754874.0,Watson,542.0,France,Male,37.0,3.0,97700.02,2.0,0.0,0.0,132498.39,1.0
11694,15656840.0,Oguejiofor,686.0,France,Male,37.0,1.0,127845.83,1.0,1.0,0.0,140168.18,0.0
11695,15612893.0,Aksenov,642.0,France,Male,29.0,2.0,0.0,2.0,1.0,0.0,6139.74,0.0
11696,15674929.0,Chiemenam,593.0,Spain,Male,22.0,9.0,0.0,2.0,1.0,1.0,97794.71,0.0
11697,15770030.0,H?,667.0,France,Male,28.0,5.0,0.0,1.0,1.0,0.0,51620.94,0.0
11698,15593365.0,Obidimkpa,678.0,France,Female,57.0,1.0,146710.76,1.0,1.0,1.0,180197.74,0.0
11699,15651627.0,Ch'iu,667.0,France,Male,39.0,5.0,0.0,2.0,1.0,1.0,176692.65,0.0
11700,15669987.0,Ginn,718.0,France,Male,29.0,9.0,0.0,2.0,1.0,0.0,1140.02,0.0
11701,15687553.0,Chibueze,662.0,France,Male,31.0,9.0,0.0,2.0,1.0,0.0,86413.11,0.0
11702,15735782.0,T'ang,678.0,France,Male,38.0,7.0,157781.68,1.0,1.0,1.0,158918.03,0.0
11703,15659475.0,O'Sullivan,666.0,France,Male,24.0,7.0,0.0,2.0,1.0,1.0,60584.33,0.0
11704,15658364.0,Uchechukwu,564.0,Spain,Female,34.0,4.0,133871.05,1.0,0.0,0.0,102930.46,0.0
11705,15777892.0,Hsieh,718.0,France,Male,35.0,1.0,0.0,2.0,0.0,1.0,93796.15,0.0
11706,15722535.0,Liao,648.0,France,Female,34.0,9.0,0.0,2.0,1.0,0.0,64849.74,0.0
11707,15806964.0,Chinagorom,739.0,France,Female,26.0,9.0,0.0,2.0,1.0,1.0,163798.41,0.0
11708,15577478.0,Chiu,678.0,France,Male,26.0,5.0,0.0,1.0,1.0,1.0,158064.94,0.0
11709,15784890.0,Brown,590.0,France,Male,44.0,9.0,0.0,2.0,1.0,1.0,162719.69,0.0
